単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20260521,19:30,9984,4136,988,3444,114,998,0,880,146,470,0,19,0,131,0,360,14,2036,320,9984
20260521,20:00,9796,4134,1014,3348,112,980,0,846,146,462,0,0,0,114,0,306,18,1996,312,9796
20260521,20:30,9582,4132,980,3344,112,928,0,842,146,470,0,0,0,94,0,198,16,1988,308,9582
20260521,21:00,9394,4138,972,3352,102,892,0,756,146,462,0,0,0,90,0,102,16,1940,306,9394
20260521,21:30,9170,4146,902,3336,104,992,0,636,146,472,0,0,0,80,0,0,12,1944,288,9170
20260521,22:00,8956,4140,858,3238,100,992,0,572,148,464,0,0,0,82,0,0,0,1916,278,8956
20260521,22:30,8850,4148,772,3244,96,980,0,536,150,470,0,0,0,72,0,0,0,1896,278,8850
20260521,23:00,8646,4148,640,3232,92,984,0,448,148,466,0,0,0,58,0,0,10,1856,276,8646
20260521,23:30,8496,4142,620,3218,88,908,0,422,152,474,0,0,0,62,0,0,-8,1856,274,8496
20260521,24:00:00,8258,4144,564,3094,82,756,0,392,146,464,0,0,0,78,0,56,-22,1772,276,8258
20260522,0:30,7958,4146,644,2858,82,486,0,328,150,472,0,0,0,76,0,130,-18,1672,276,7958
20260522,1:00,7750,4148,508,2912,80,478,0,292,152,466,0,0,0,92,0,122,-22,1752,274,7750
20260522,1:30,7534,4142,442,2816,78,454,0,294,154,472,0,0,0,92,0,124,-22,1784,272,7534
20260522,2:00,7458,4146,478,2652,78,470,0,298,148,462,0,0,0,76,0,126,-22,1728,274,7458
20260522,2:30,7522,4146,468,2706,76,458,0,370,152,470,0,0,0,98,0,122,-12,1804,272,7522
20260522,3:00,7622,4140,440,2660,76,472,0,420,152,464,0,0,0,122,0,126,16,1740,274,7622
20260522,3:30,7800,4146,418,2804,78,454,0,466,152,470,0,0,0,150,0,130,12,1756,276,7800
20260522,4:00,8084,4142,444,3080,76,498,0,480,150,464,0,0,0,144,0,124,0,1796,278,8084
20260522,4:30,8208,4142,592,3012,80,460,0,566,154,472,0,0,0,164,0,162,18,1888,274,8208
20260522,5:00,8570,4140,838,2814,78,470,0,574,148,462,0,0,0,168,0,406,18,1828,282,8570
20260522,5:30,8610,4142,892,2516,84,460,0,596,152,474,0,0,0,154,0,592,12,1748,284,8610
20260522,6:00,8440,4144,850,2094,84,462,0,642,150,464,0,104,0,170,0,746,4,1748,274,8440
20260522,6:30,8458,4138,756,1984,84,460,0,532,154,470,0,624,0,164,0,568,-20,1728,272,8458
20260522,7:00,8252,4148,596,1760,86,458,0,318,152,462,0,1250,0,204,0,292,-24,1720,270,8252
20260522,7:30,8508,4144,586,1394,90,444,0,270,154,424,0,2246,0,160,0,34,-16,1692,270,8508
20260522,8:00,8614,4144,552,1312,90,468,0,270,150,380,101,2862,228,142,82,-322,-18,1688,272,8614
20260522,8:30,8980,4150,750,1392,96,414,0,268,152,384,100.6,3132,579,130,98,-556,-14,1588,270,8980
20260522,9:00,9484,4142,794,1406,96,366,0,262,152,378,99.8,3510,858,114,121,-498,-8,1504,274,9484
20260522,9:30,9810,4146,746,1394,100,328,0,262,154,380,99.8,3812,1012,112,138,-358,16,1552,270,9810
20260522,10:00,9958,4148,602,1246,98,346,0,250,150,376,99.8,4250,930,112,160,-278,0,1608,266,9958
20260522,10:30,9994,4146,592,1180,98,326,0,252,154,382,99.8,4320,1111,104,162,-270,24,1580,266,9994
20260522,11:00,10218,4142,612,1182,90,340,0,252,148,378,99.8,4702,1021,120,139,-430,26,1612,268,10218
20260522,11:30,10322,4144,630,1212,94,326,0,266,150,382,99.8,4838,1218,132,150,-532,4,1592,268,10322
20260522,12:00,10458,4146,536,1092,90,334,0,280,150,380,99.8,5640,1005,156,124,-976,-20,1616,266,10458
20260522,12:30,10186,4148,478,1014,90,330,0,284,154,382,99.8,5744,1226,152,195,-1238,-22,1596,266,10186
20260522,13:00,9974,4144,742,852,86,334,0,264,146,384,99.8,5136,1752,88,191,-1110,20,1380,268,9974
20260522,13:30,10270,4144,748,916,90,330,0,254,152,384,99.8,5258,1299,108,166,-928,22,1476,268,10270
20260522,14:00,10346,4142,646,1066,90,344,0,246,150,374,99.8,5382,937,142,134,-888,-14,1600,266,10346
20260522,14:30,10516,4142,544,1084,94,330,0,240,152,378,99.8,5850,675,160,103,-972,-20,1732,266,10516
20260522,15:00,10564,4144,590,1128,92,340,0,242,150,374,99.8,5816,498,162,95,-1158,12,1596,268,10564
20260522,15:30,10280,4142,562,1158,98,326,0,246,152,382,99.8,5634,15,176,76,-1178,-12,1672,266,10280
20260522,16:00,10222,4142,692,1190,96,346,0,246,150,376,99.8,4988,11,214,58,-1096,-18,1372,268,10222
20260522,16:30,10284,4142,778,1510,96,386,0,270,152,382,100.3,4344,0,226,0,-592,-16,1660,266,10284
20260522,17:00,10154,4142,724,1716,98,450,0,398,150,404,0,3404,0,240,0,10,-24,1824,266,10154
20260522,17:30,9936,4142,710,2194,100,450,0,526,152,460,0,2388,0,280,0,208,-10,1932,268,9936
20260522,18:00,9858,4138,828,2850,98,468,0,662,150,460,0,1424,0,252,0,202,8,1972,290,9858
20260522,18:30,9658,4130,838,3034,104,458,0,802,152,466,0,724,0,216,0,420,12,2008,310,9658
20260522,19:00,9560,4130,882,3428,106,466,0,806,150,466,0,226,0,204,0,424,-8,2036,316,9560
20260522,19:30,9554,4134,962,3446,106,444,0,818,154,470,0,58,0,164,0,574,-6,2088,318,9554
20260522,20:00,9386,4130,950,3354,100,482,0,796,148,456,0,0,0,172,0,540,14,2072,316,9386
20260522,20:30,9246,4138,878,3356,102,466,0,780,152,462,0,0,0,160,0,446,16,2020,310,9246
20260522,21:00,9050,4132,822,3332,96,462,0,740,150,462,0,0,0,142,0,424,0,2020,308,9050
20260522,21:30,8842,4140,738,3260,98,454,0,654,150,468,0,0,0,116,0,430,4,1960,290,8842
20260522,22:00,8610,4148,848,3060,90,462,0,522,150,462,0,0,0,84,0,424,6,1924,278,8610
20260522,22:30,8502,4144,762,3162,90,454,0,438,152,466,0,0,0,70,0,424,-6,1928,274,8502
20260522,23:00,8316,4144,648,3078,84,468,0,348,150,460,0,0,0,56,0,424,10,1824,270,8316
20260522,23:30,8254,4146,744,3116,84,462,0,272,152,462,0,0,0,56,0,350,14,1872,268,8254
20260522,24:00:00,7988,4146,672,2970,82,456,0,238,150,468,0,0,0,50,0,246,16,1776,270,7988
20260523,0:30,7742,4140,628,2604,80,450,0,230,152,466,0,0,0,44,0,300,0,1624,272,7742
20260523,1:00,7456,4144,740,2342,76,426,0,236,152,458,0,0,0,38,0,146,-8,1568,274,7456
20260523,1:30,7292,4148,672,2286,76,374,0,252,152,468,0,0,0,40,0,122,-14,1556,272,7292
20260523,2:00,7238,4146,634,2264,74,396,0,250,152,460,0,0,0,42,0,128,-10,1572,274,7238
20260523,2:30,7262,4144,620,2280,74,386,0,254,152,468,0,0,0,52,0,126,-10,1556,272,7262
20260523,3:00,7412,4146,670,2392,72,430,0,258,150,458,0,0,0,44,0,126,-8,1600,274,7412
20260523,3:30,7526,4148,646,2462,76,414,0,270,152,472,0,0,0,40,0,222,-16,1632,272,7526
20260523,4:00,7780,4144,686,2532,74,428,0,310,152,458,0,0,0,26,0,378,10,1696,278,7780
20260523,4:30,7982,4142,692,2478,76,416,0,342,152,472,0,0,0,36,0,540,2,1640,274,7982
20260523,5:00,8166,4144,652,2530,76,426,0,538,152,462,0,0,0,42,0,532,-10,1660,282,8166
20260523,5:30,8214,4144,654,2404,82,406,0,614,152,472,0,3,0,47,0,580,-8,1620,284,8214
20260523,6:00,7934,4142,540,2108,80,444,0,658,150,464,0,127,0,43,0,480,-2,1576,276,7934
20260523,6:30,7764,4142,620,1694,82,392,0,588,152,462,0,663,0,41,0,206,4,1556,274,7764
20260523,7:00,7416,4142,510,1224,82,378,0,420,150,414,0,1187,0,43,0,-204,6,1208,272,7416
20260523,7:30,7430,4144,556,1078,84,372,0,232,152,368,146.2,2063,0,55,0,-536,-2,1408,272,7430
20260523,8:00,7444,4146,518,1052,84,384,0,222,150,360,146.2,2287,596,27,66,-622,-2,1440,278,7444
20260523,8:30,7754,4144,592,1064,86,332,0,222,152,364,159.2,2641,1135,25,65,-806,0,1336,274,7754
20260523,9:00,8120,4146,634,1068,92,332,0,220,148,362,159.2,2969,1688,19,59,-838,-10,1292,270,8120
20260523,9:30,8338,4148,570,1004,88,280,0,222,150,368,159.2,3395,2064,35,70,-896,2,1272,244,8338
20260523,10:00,8464,4148,374,894,90,250,0,218,150,356,159.2,4027,2067,33,95,-968,-2,1312,206,8464
20260523,10:30,8606,4144,326,896,90,250,0,240,150,366,159.2,4299,2226,37,120,-1162,-6,1224,200,8606
20260523,11:00,8794,4148,362,888,86,258,0,236,150,358,159.2,4459,2220,33,126,-1164,14,1236,202,8794
20260523,11:30,8798,4150,570,806,90,248,0,230,150,364,159.2,4153,2405,35,97,-1034,8,1172,200,8798
20260523,12:00,8936,4144,620,754,86,254,0,244,148,360,159.2,3811,2939,37,72,-552,12,1184,202,8936
20260523,12:30,9008,4148,644,756,90,246,0,236,148,370,159.2,3755,3095,45,67,-546,14,1100,202,9008
20260523,13:00,8966,4146,598,754,90,250,0,228,148,364,159.2,4005,2466,41,73,-694,8,1176,204,8966
20260523,13:30,9074,4146,616,756,90,240,0,220,148,378,159.2,4055,2389,41,76,-692,2,1128,202,9074
20260523,14:00,9088,4142,594,756,88,256,0,212,146,374,159.2,4023,2004,37,64,-554,2,1188,200,9088
20260523,14:30,9146,4146,536,784,92,248,0,204,148,384,159.2,4145,1484,37,69,-560,6,1224,200,9146
20260523,15:00,9190,4146,522,952,94,252,0,210,144,380,159.2,4177,1180,29,147,-692,-2,1224,202,9190
20260523,15:30,9002,4140,696,1066,96,244,0,208,146,388,159.2,3767,417,35,187,-734,-2,1248,200,9002
20260523,16:00,8942,4142,614,1280,94,280,0,204,146,380,159.2,3361,35,59,188,-498,-14,1308,202,8942
20260523,16:30,8890,4140,674,1418,98,334,0,218,148,390,159.7,2665,0,165,0,-280,12,1292,200,8890
20260523,17:00,8846,4140,746,1726,94,378,0,262,148,414,0,1867,0,189,0,202,0,1520,200,8846
20260523,17:30,8870,4132,680,2146,100,378,0,370,148,476,0,1409,0,225,0,196,-22,1568,200,8870
20260523,18:00,8882,4128,742,2518,98,390,0,594,146,480,0,901,0,171,0,286,-22,1760,210,8882
20260523,18:30,8934,4130,846,2682,104,404,0,790,148,492,0,443,0,111,0,400,4,1856,236,8934
20260523,19:00,8918,4124,810,2674,104,398,0,820,150,488,0,147,0,73,0,566,26,1708,246,8918
20260523,19:30,8976,4134,820,2676,106,416,0,802,148,494,0,57,0,65,0,846,4,1840,248,8976
20260523,20:00,8962,4130,816,2680,98,428,0,716,148,486,0,0,0,106,0,610,2,1508,250,8962
20260523,20:30,8746,4136,828,2672,102,418,0,618,146,498,0,0,0,112,0,490,-4,1516,246,8746
20260523,21:00,8586,4142,838,2518,96,432,0,554,148,484,0,0,0,98,0,442,-8,1400,242,8586
20260523,21:30,8394,4138,804,2524,98,418,0,536,150,492,0,0,0,122,0,438,-18,1536,228,8394
20260523,22:00,8196,4140,728,2500,92,410,0,422,146,486,0,0,0,116,0,434,-18,1480,220,8196
20260523,22:30,8134,4142,760,2442,90,384,0,370,148,492,0,0,0,110,0,480,-10,1496,222,8134
20260523,23:00,7970,4142,754,2430,86,402,0,256,148,486,0,0,0,84,0,434,10,1472,210,7970
20260523,23:30,7836,4138,732,2424,84,380,0,232,148,498,0,0,0,92,0,366,2,1464,204,7836
20260523,24:00:00,7610,4140,636,2328,80,398,0,218,148,484,0,0,0,78,0,178,-4,1276,202,7610
20260524,0:30,7274,4144,620,2142,80,380,0,222,150,496,0,0,0,92,0,176,2,1428,198,7274
20260524,1:00,7122,4140,618,2032,76,398,0,226,150,486,0,0,0,78,0,212,4,1496,198,7122
20260524,1:30,6998,4142,610,2032,76,380,0,224,150,496,0,0,0,74,0,122,-18,1488,198,6998
20260524,2:00,6874,4140,584,1914,74,394,0,222,148,486,0,0,0,62,0,126,-18,1456,198,6874
20260524,2:30,6938,4144,542,1822,74,374,0,222,150,496,0,0,0,54,0,124,-10,1252,198,6938
20260524,3:00,7120,4142,572,2114,74,384,0,226,146,486,0,0,0,54,0,124,-8,1392,198,7120
20260524,3:30,7290,4140,744,2284,74,382,0,250,148,496,0,0,0,56,0,140,14,1636,198,7290
20260524,4:00,7482,4144,780,2334,76,390,0,396,148,490,0,0,0,64,0,126,-6,1660,200,7482
20260524,4:30,7656,4144,768,2366,76,380,0,552,148,500,0,0,0,54,0,128,4,1664,200,7656
20260524,5:00,7812,4140,832,2388,76,394,0,606,148,486,0,0,0,46,0,146,12,1672,210,7812
20260524,5:30,7970,4142,854,2346,80,378,0,504,150,496,0,1,0,57,0,396,14,1656,208,7970
20260524,6:00,7646,4140,828,2022,80,392,0,420,148,488,0,87,0,53,0,390,6,1608,200,7646
20260524,6:30,7372,4142,670,1546,80,342,0,314,148,488,0,567,0,51,0,246,-4,1416,198,7372
20260524,7:00,6926,4142,546,1420,80,302,0,250,150,436,0,1085,0,51,0,-192,-12,1528,196,6926
20260524,7:30,7020,4144,590,1288,82,296,0,222,148,392,159.2,1685,275,59,0,-520,-18,1544,196,7020
20260524,8:00,7068,4140,596,1248,78,324,0,212,148,382,159.2,1813,544,87,0,-550,-14,1592,196,7068
20260524,8:30,7230,4142,644,1274,82,264,0,212,146,392,159.2,1915,978,109,0,-542,-12,1592,196,7230
20260524,9:00,7436,4146,630,1052,82,270,0,212,150,380,159.2,2433,1188,111,0,-610,-16,1600,196,7436
20260524,9:30,7834,4144,496,988,84,254,0,214,148,390,159.2,3155,928,99,0,-688,-8,1636,194,7834
20260524,10:00,8020,4144,552,984,82,268,0,212,146,388,159.2,3329,1061,79,0,-798,22,1584,196,8020
20260524,10:30,8070,4144,398,990,86,258,0,216,146,396,159.2,3669,1244,85,11,-814,14,1712,194,8070
20260524,11:00,8168,4146,344,892,84,270,0,230,146,384,159.2,4239,1306,83,10,-1078,0,1768,196,8168
20260524,11:30,8366,4142,342,752,82,262,0,244,148,392,159.2,4568,1531,96,0,-1156,8,1708,194,8366
20260524,12:00,8528,4144,452,752,82,260,0,248,144,386,159.2,4542,1664,98,1,-1094,10,1692,196,8528
20260524,12:30,8722,4146,430,752,84,252,0,238,146,394,159.2,4845,1551,91,10,-1130,4,1724,194,8722
20260524,13:00,8720,4144,382,750,84,264,0,216,146,384,159.2,4795,1621,81,11,-1086,0,1636,196,8720
20260524,13:30,8858,4148,584,752,86,266,0,202,146,390,159.2,4581,1293,91,10,-982,4,1604,194,8858
20260524,14:00,8924,4150,628,754,84,262,0,198,146,386,159.2,4439,1198,91,10,-722,2,1688,194,8924
20260524,14:30,8940,4142,492,790,82,256,0,202,146,394,159.2,4488,707,80,10,-580,-10,1736,194,8940
20260524,15:00,8834,4148,364,956,84,270,0,210,146,382,159.2,4754,146,72,10,-904,-26,1816,194,8834
20260524,15:30,8734,4144,422,1002,82,250,0,204,146,392,159.2,4586,174,66,10,-1074,0,1680,194,8734
20260524,16:00,8828,4144,382,1028,90,282,0,208,146,384,159.2,4368,1,82,11,-782,-6,1692,194,8828
20260524,16:30,9222,4144,574,1192,92,280,0,212,146,394,159.7,3937,0,87,0,-310,-12,1708,194,9222
20260524,17:00,9152,4142,714,1328,92,334,0,232,146,422,0,3173,0,83,10,-10,-14,1684,194,9152
20260524,17:30,9256,4138,816,1726,100,358,0,334,148,480,0,2270,0,76,0,434,-12,1808,196,9256
20260524,18:00,9210,4128,892,2248,100,378,0,582,144,480,0,1332,0,78,0,446,2,1804,204,9210
20260524,18:30,9232,4134,880,2584,108,384,0,798,146,492,0,616,0,80,0,612,10,1840,228,9232
20260524,19:00,9136,4136,976,2638,108,388,0,832,146,488,0,110,0,104,0,814,24,1872,244,9136
20260524,19:30,9186,4134,1020,2630,108,392,0,816,148,498,0,49,0,129,0,894,10,1888,246,9186
20260524,20:00,9092,4134,942,2634,108,402,0,808,146,484,0,0,0,194,0,832,-2,1836,246,9092
20260524,20:30,8910,4142,744,2640,104,406,0,690,148,500,0,0,0,196,0,684,16,1604,244,8910
20260524,21:00,8782,4144,846,2584,98,432,0,540,146,484,0,0,0,210,0,512,-2,1452,240,8782
20260524,21:30,8608,4138,846,2374,98,394,0,456,148,496,0,0,0,200,0,450,0,1220,228,8608
20260524,22:00,8360,4142,852,2304,94,406,0,452,148,486,0,0,0,160,0,314,2,1220,220,8360
20260524,22:30,8268,4146,872,2444,90,394,0,396,148,494,0,0,0,152,0,350,0,1424,206,8268
20260524,23:00,7982,4142,800,2440,88,398,0,354,148,488,0,0,0,160,0,264,0,1500,200,7982
20260524,23:30,7922,4142,778,2432,86,386,0,340,148,498,0,0,0,154,0,360,0,1600,198,7922
20260524,24:00:00,7652,4142,696,2398,78,400,0,236,150,488,0,0,0,170,0,170,-6,1468,198,7652
20260525,0:30,7440,4148,632,2302,78,392,0,224,150,496,0,0,0,198,0,162,-6,1532,196,7440
20260525,1:00,7168,4144,572,2114,76,404,0,230,148,486,0,0,0,196,0,132,6,1536,196,7168
20260525,1:30,6966,4144,516,1956,76,384,0,232,148,496,0,0,0,194,0,132,-4,1504,196,6966
20260525,2:00,6912,4148,512,1954,74,408,0,234,150,488,0,0,0,170,0,126,-20,1528,196,6912
20260525,2:30,6972,4144,564,1974,74,380,0,234,148,496,0,0,0,176,0,128,-22,1520,196,6972
20260525,3:00,7140,4146,570,2148,74,410,0,240,150,488,0,0,0,200,0,128,-14,1596,196,7140
20260525,3:30,7344,4150,606,2250,76,384,0,346,150,498,0,0,0,204,0,132,-18,1632,198,7344
20260525,4:00,7540,4144,612,2430,76,400,0,370,148,486,0,0,0,186,0,126,-2,1632,196,7540
20260525,4:30,7752,4144,722,2326,80,390,0,380,150,500,0,0,0,192,0,286,22,1640,200,7752
20260525,5:00,7988,4146,716,2268,78,408,0,520,150,484,0,0,0,226,0,368,18,1600,206,7988
20260525,5:30,8234,4144,742,2234,82,386,0,558,150,502,0,4,0,226,0,586,16,1600,204,8234
20260525,6:00,8042,4146,656,1846,82,402,0,550,150,484,0,160,0,220,0,626,12,1492,200,8042
20260525,6:30,8130,4146,722,1662,84,404,0,432,148,492,0,682,0,206,0,472,-10,1524,214,8130
20260525,7:00,7986,4146,576,1282,86,452,0,384,150,480,0,1212,0,236,0,-92,-6,1176,256,7986
20260525,7:30,8354,4142,776,1270,86,422,0,256,148,436,0,2261,0,267,0,-452,2,1524,264,8354
20260525,8:00,8688,4148,690,1292,90,432,0,226,148,378,159.2,2893,378,271,0,-584,-18,1540,262,8688
20260525,8:30,9366,4146,714,1308,94,396,0,224,148,384,159.2,3419,778,251,0,-570,-10,1400,262,9366
20260525,9:00,9928,4142,750,1314,94,358,0,214,148,372,159.2,4367,709,237,0,-522,-24,1788,266,9928
20260525,9:30,10604,4148,656,1290,96,326,0,208,148,384,159.2,5208,710,240,0,-566,0,1796,262,10604
20260525,10:00,10784,4102,552,1178,94,344,0,204,146,376,159.2,6134,417,248,0,-752,0,2104,262,10784
20260525,10:30,10922,4068,522,1102,96,348,0,208,148,380,159.2,6724,489,234,0,-1056,6,2120,262,10922
20260525,11:00,11248,4064,558,1042,94,336,0,214,146,378,159.2,7070,781,232,0,-1058,-2,2088,262,11248
20260525,11:30,11368,4082,708,1088,96,300,0,260,146,382,159.2,6738,1312,224,1,-884,16,2048,260,11368
20260525,12:00,11448,4102,688,1242,96,310,0,262,146,374,159.2,6680,1404,216,1,-898,8,2040,262,11448
20260525,12:30,11186,4114,646,1266,96,300,0,248,148,380,159.2,6474,1552,202,2,-890,12,2072,262,11186
20260525,13:00,11094,4132,656,1272,88,306,0,224,144,374,159.2,6378,1317,208,1,-900,2,2052,262,11094
20260525,13:30,11764,4146,750,1378,96,288,0,220,146,380,159.2,6831,753,209,0,-882,4,2064,262,11764
20260525,14:00,11932,4144,756,1398,94,346,0,204,144,372,159.2,7075,410,205,0,-876,2,2192,260,11932
20260525,14:30,11992,4148,802,1418,98,316,0,210,148,382,159.2,6883,271,219,0,-826,6,2072,260,11992
20260525,15:00,11874,4140,696,1428,94,356,0,216,142,372,159.2,6681,0,259,0,-582,2,2192,262,11874
20260525,15:30,11862,4146,662,1600,98,412,0,226,146,382,159.2,6214,0,280,0,-682,-22,1860,260,11862
20260525,16:00,11754,4140,664,2124,96,512,0,216,146,410,0,5358,0,278,0,-562,-10,1880,262,11754
20260525,16:30,11826,4142,664,2842,102,638,0,276,148,474,0,4518,0,254,0,-458,-18,2016,260,11826
20260525,17:00,11754,4144,842,2974,102,864,0,348,144,478,0,3540,0,240,0,-284,-2,1896,260,11754
20260525,17:30,11428,4128,790,3402,106,924,0,530,148,490,0,2562,0,238,0,-120,-4,2032,266,11428
20260525,18:00,11346,4134,864,3452,106,998,0,684,144,482,0,1702,0,232,0,218,-14,1944,288,11346
20260525,18:30,11014,4132,946,3458,110,1038,0,786,146,490,0,876,0,238,0,464,18,1992,304,11014
20260525,19:00,10844,4134,944,3460,112,1054,0,826,146,482,0,290,0,236,0,642,4,1792,306,10844
20260525,19:30,10756,4136,942,3458,112,1028,0,804,146,492,0,63,0,263,0,768,18,1788,314,10756
20260525,20:00,10494,4134,810,3362,108,1064,0,778,146,476,0,0,0,316,0,756,4,1768,308,10494
20260525,20:30,10272,4142,840,3368,106,1020,0,718,148,490,0,0,0,312,0,740,-2,1916,306,10272
20260525,21:00,10062,4142,880,3354,102,1034,0,664,146,480,0,0,0,294,0,494,-4,1824,300,10062
20260525,21:30,9774,4144,946,3362,100,998,0,648,148,492,0,0,0,310,0,326,-4,1976,280,9774
20260525,22:00,9522,4144,990,3246,96,914,0,568,148,480,0,0,0,324,0,152,2,1812,270,9522
20260525,22:30,9350,4138,1000,3250,92,950,0,436,150,494,0,0,0,356,0,126,-10,1900,268,9350
20260525,23:00,9070,4146,908,3244,90,854,0,340,148,478,0,0,0,360,0,126,6,1896,266,9070
20260525,23:30,8894,4140,790,3250,84,866,0,250,150,494,0,0,0,366,0,108,4,1872,264,8894
20260525,24:00:00,8604,4140,624,3224,84,902,0,220,148,480,0,0,0,350,0,-2,-12,1824,270,8604
20260526,0:30,8276,4142,548,2984,80,828,0,220,150,486,0,0,0,354,0,0,-18,1764,266,8276
20260526,1:00,7972,4142,468,2818,78,802,0,220,146,486,0,0,0,352,0,0,-22,1784,266,7972
20260526,1:30,7854,4144,420,2940,78,744,0,224,150,492,0,0,0,358,0,-222,-18,1720,264,7854
20260526,2:00,7706,4138,356,3014,76,716,0,224,146,478,0,0,0,328,0,-290,-18,1728,266,7706
20260526,2:30,7706,4146,372,3010,74,698,0,230,150,494,0,0,0,338,0,-308,-10,1752,264,7706
20260526,3:00,7812,4144,370,3032,74,714,0,292,150,482,0,0,0,340,0,-320,-20,1712,266,7812
20260526,3:30,7890,4140,376,3066,76,714,0,356,150,494,0,0,0,338,0,-258,6,1832,264,7890
20260526,4:00,8134,4146,392,3074,78,716,0,364,150,482,0,0,0,340,0,0,18,1892,266,8134
20260526,4:30,8274,4146,428,3128,80,720,0,400,150,494,0,0,0,346,0,0,20,1904,266,8274
20260526,5:00,8574,4142,490,3232,80,806,0,468,148,482,0,0,0,324,0,0,16,1880,266,8574
20260526,5:30,8716,4142,484,3252,84,828,0,538,150,496,0,4,0,326,0,0,18,1872,266,8716
20260526,6:00,8610,4144,436,3152,84,798,0,550,148,480,0,136,0,352,0,0,0,1936,266,8610
20260526,6:30,8664,4146,478,2874,88,710,0,446,150,494,0,688,0,358,0,-130,-22,1880,264,8664
20260526,7:00,8468,4140,480,2534,88,670,0,308,148,482,0,1230,0,328,0,-324,-14,1864,262,8468
20260526,7:30,8658,4142,520,2446,94,646,0,224,150,490,0,1916,0,318,0,-616,-18,1916,262,8658
20260526,8:00,8778,4142,524,2284,90,642,0,212,146,480,0,2470,0,336,0,-790,-20,2000,262,8778
20260526,8:30,9256,4144,518,2270,100,598,0,206,148,488,0,3104,0,360,0,-892,-14,2036,262,9256
20260526,9:00,9880,4146,458,2262,98,592,0,204,148,478,0,3950,0,372,0,-982,-24,2084,262,9880
20260526,9:30,10348,4140,438,2344,106,578,0,196,148,490,0,4800,0,374,0,-1234,-18,2276,262,10348
20260526,10:00,10688,4142,402,2116,106,560,0,192,148,474,0,5370,0,368,0,-1234,-12,2204,260,10688
20260526,10:30,10918,4140,394,1884,108,516,0,200,148,472,0,5656,0,380,0,-1086,26,2180,260,10918
20260526,11:00,11274,4142,492,1718,104,536,0,202,148,440,0,5824,0,380,0,-836,16,2152,260,11274
20260526,11:30,11448,4142,620,1504,108,530,0,218,148,396,0,6033,0,387,0,-772,22,2148,260,11448
20260526,12:00,11398,4138,616,1548,104,592,0,240,146,336,182.7,5871,0,369,0,-770,24,2076,260,11398
20260526,12:30,11154,4142,710,1634,104,630,0,240,146,344,182.7,5435,0,385,0,-794,14,2096,260,11154
20260526,13:00,11052,4144,590,1780,98,610,0,212,146,328,182.7,5207,0,383,0,-636,10,2080,260,11052
20260526,13:30,11616,4140,684,2278,102,618,0,208,146,334,182.7,5083,0,387,0,-540,4,2088,260,11616
20260526,14:00,11770,4146,634,2400,104,594,0,216,144,350,0,4865,0,393,0,-290,2,2048,260,11770
20260526,14:30,11672,4144,672,2702,108,598,0,212,146,402,0,4446,0,394,0,-288,0,2124,260,11672
20260526,15:00,11692,4144,692,3088,106,608,0,196,146,404,0,4064,0,388,0,-286,2,2120,260,11692
20260526,15:30,11508,4138,832,3424,112,690,0,200,146,426,0,3189,0,403,0,-186,-14,2112,260,11508
20260526,16:00,11504,4148,888,3304,110,782,0,212,146,422,0,2623,0,419,0,2,-4,1808,260,11504
20260526,16:30,11480,4144,1148,3448,114,874,0,252,146,446,0,2158,0,430,0,70,-22,1992,264,11480
20260526,17:00,11306,4140,1316,3444,116,1004,0,470,146,438,0,1510,0,434,0,146,-22,2096,260,11306
20260526,17:30,11028,4138,1384,3442,116,1004,0,552,148,448,0,959,0,443,0,276,0,2152,270,11028
20260526,18:00,10880,4130,1364,3446,114,1044,0,676,144,434,0,603,0,453,0,322,-12,2120,282,10880
20260526,18:30,10782,4134,1452,3458,116,1030,0,766,146,450,0,293,0,463,0,366,8,2192,292,10782
20260526,19:00,10752,4138,1466,3450,116,1046,0,784,148,434,0,93,0,471,0,464,-8,2144,294,10752
20260526,19:30,10748,4136,1460,3452,116,1034,0,796,146,442,0,47,0,469,0,370,-8,2008,296,10748
20260526,20:00,10536,4138,1364,3362,116,1020,0,802,148,438,0,0,0,508,0,302,-4,1952,294,10536
20260526,20:30,10294,4140,1332,3362,116,1002,0,756,148,446,0,0,0,494,0,190,8,1984,284,10294
20260526,21:00,10066,4144,1324,3352,106,1026,0,672,146,434,0,0,0,496,0,144,-4,2056,282,10066
20260526,21:30,9922,4150,1298,3338,108,1006,0,572,148,450,0,0,0,492,0,124,-10,2028,274,9922
20260526,22:00,9636,4140,1216,3252,98,1022,0,516,146,434,0,0,0,486,0,48,4,1996,270,9636
20260526,22:30,9418,4142,1110,3228,98,968,0,500,146,446,0,0,0,486,0,0,-4,1968,266,9418
20260526,23:00,9210,4144,1094,3088,92,864,0,420,148,438,0,0,0,480,0,0,8,1832,266,9210
20260526,23:30,9088,4144,1016,3100,90,910,0,334,146,448,0,0,0,472,0,0,12,1848,264,9088
20260526,24:00:00,8746,4140,924,2964,84,850,0,294,146,438,0,0,0,466,0,0,12,1836,264,8746
