,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,å¥éqóÕÅkMWhÅl,âŒóÕÅkMWhÅl,êÖóÕÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,ógêÖìôÅkMWhÅl,òAånê¸ÅkMWhÅl
2024/3/9 4:00,10013,4152,5934,569,122,570,0,0,176,0,334,-1844
2024/3/9 5:00,10035,4154,5691,648,122,572,0,0,176,0,432,-1760
2024/3/9 6:00,10002,4153,5339,686,122,575,9,0,159,0,644,-1684
2024/3/9 7:00,9862,4155,4517,655,121,572,833,0,122,0,691,-1804
2024/3/9 8:00,9712,4154,3032,585,121,552,3038,2,54,62,324,-2148
2024/3/9 9:00,9710,4156,2271,343,121,502,5044,73,48,76,-687,-2088
2024/3/9 10:00,9575,4156,2030,296,121,505,6015,539,40,77,-1424,-2164
2024/3/9 11:00,9322,4154,1983,262,121,503,6142,1658,35,71,-1746,-2132
2024/3/9 12:00,8946,4155,1931,258,121,510,5895,2366,29,54,-1773,-2180
2024/3/9 13:00,8643,4154,1862,259,121,507,5697,2282,22,57,-1795,-2184
2024/3/9 14:00,8616,4154,1931,272,121,512,5191,1900,18,62,-1583,-2000
2024/3/9 15:00,8708,4154,2378,271,121,507,4685,909,24,55,-1550,-1882
2024/3/9 16:00,8820,4156,2785,366,121,547,3559,0,66,0,-802,-1978
2024/3/9 17:00,9542,4151,4495,558,121,568,1127,0,56,0,430,-1964
2024/3/9 18:00,10405,4151,5557,904,121,573,28,0,54,0,979,-1958
2024/3/9 19:00,10686,4152,5932,811,121,575,0,0,57,0,936,-1898
2024/3/9 20:00,10539,4153,6043,649,121,574,0,0,62,0,899,-1962
2024/3/9 21:00,10233,4155,5894,474,121,575,0,0,58,0,708,-1752
2024/3/9 22:00,9933,4154,5577,423,121,576,0,0,43,0,567,-1528
2024/3/9 23:00,9614,4153,5402,336,121,577,0,0,35,0,406,-1416
2024/3/10 0:00,9203,4154,5359,296,121,579,0,0,43,0,-13,-1336
2024/3/10 1:00,9199,4154,5638,289,121,572,0,0,41,0,6,-1622
2024/3/10 2:00,9647,4153,5613,392,121,575,0,0,35,0,252,-1494
2024/3/10 3:00,10138,4151,5659,500,121,574,0,0,37,0,322,-1226
2024/3/10 4:00,10283,4152,5524,602,121,574,0,0,31,0,439,-1160
2024/3/10 5:00,10186,4151,5204,628,121,575,0,0,34,0,517,-1044
2024/3/10 6:00,10016,4149,4866,650,122,577,13,0,37,0,650,-1048
2024/3/10 7:00,9757,4150,3856,580,121,569,1025,0,37,0,861,-1442
2024/3/10 8:00,9194,4152,2691,343,121,527,3635,8,23,0,-348,-1950
2024/3/10 9:00,9121,4152,2296,277,121,511,5390,855,13,0,-1571,-2068
2024/3/10 10:00,8601,4157,2027,277,121,510,5347,2347,3,0,-1703,-2138
2024/3/10 11:00,8302,4152,1874,259,120,512,5259,3244,1,0,-1749,-2126
2024/3/10 12:00,8175,4153,1834,248,120,514,5209,3648,4,0,-1773,-2134
2024/3/10 13:00,7856,4155,1866,253,120,515,5020,3520,6,0,-1819,-2260
2024/3/10 14:00,7697,4155,1963,272,120,508,4551,3174,7,1,-1737,-2142
2024/3/10 15:00,7865,4150,2031,246,120,509,3797,2526,12,1,-1088,-1912
2024/3/10 16:00,8105,4154,2331,284,120,526,3043,777,6,0,-389,-1970
2024/3/10 17:00,8893,4149,3862,656,120,567,1271,0,11,0,283,-2026
2024/3/10 18:00,9887,4151,5150,910,120,572,32,0,8,0,676,-1728
2024/3/10 19:00,10300,4148,5672,819,120,571,0,0,4,0,706,-1740
2024/3/10 20:00,10242,4157,5881,686,120,572,0,0,5,0,441,-1620
2024/3/10 21:00,9958,4153,6099,429,121,557,0,0,4,0,167,-1572
2024/3/10 22:00,9561,4155,5722,345,121,510,0,0,3,0,31,-1326
2024/3/10 23:00,9134,4156,5282,279,121,510,0,0,1,0,13,-1228
2024/3/11 0:00,8779,4154,4930,263,121,510,0,0,2,0,-5,-1196
2024/3/11 1:00,8853,4154,5430,256,121,505,0,0,2,0,-17,-1598
2024/3/11 2:00,9339,4154,5948,283,121,504,0,0,5,0,-14,-1662
2024/3/11 3:00,9865,4154,6474,286,121,505,0,0,8,0,-5,-1678
2024/3/11 4:00,10118,4152,6403,500,121,504,0,0,16,0,0,-1578
2024/3/11 5:00,10427,4155,6307,580,121,503,0,0,12,0,25,-1276
2024/3/11 6:00,11081,4154,6800,866,121,503,19,0,20,0,473,-1874
2024/3/11 7:00,11179,4155,6086,805,122,498,1105,0,28,0,326,-1946
2024/3/11 8:00,10970,4156,4606,431,121,494,3737,0,34,0,61,-2670
2024/3/11 9:00,10693,4155,2745,246,121,445,6221,1,34,0,-600,-2674
2024/3/11 10:00,10341,4156,2576,249,119,432,6925,531,33,0,-1545,-2604
2024/3/11 11:00,10141,4155,2589,228,119,432,6752,813,36,0,-1562,-2608
2024/3/11 12:00,9559,4158,2144,224,119,434,6365,705,48,0,-1497,-2436
2024/3/11 13:00,9788,4154,2420,235,119,433,5560,163,47,0,-660,-2520
2024/3/11 14:00,9680,4153,2900,244,119,468,4243,0,61,0,-214,-2294
2024/3/11 15:00,9988,4153,3249,227,119,496,2047,0,65,0,406,-774
2024/3/11 16:00,10253,4155,4213,269,120,498,594,0,63,0,381,-40
2024/3/11 17:00,10592,4151,5643,510,120,497,93,0,51,0,647,-1120
2024/3/11 18:00,11052,4150,6313,762,120,498,1,0,39,0,883,-1714
2024/3/11 19:00,10916,4149,6454,750,120,496,0,0,40,0,897,-1990
2024/3/11 20:00,10555,4153,6376,602,120,494,0,0,42,0,604,-1836
2024/3/11 21:00,10057,4152,6174,420,120,495,0,0,55,0,261,-1620
2024/3/11 22:00,9529,4154,5679,338,120,497,0,0,28,0,15,-1302
2024/3/11 23:00,9013,4153,5221,257,121,497,0,0,25,0,-1,-1260
2024/3/12 0:00,8426,4151,4919,244,121,499,0,0,48,0,-12,-1544
2024/3/12 1:00,8331,4153,4611,244,120,498,0,0,66,0,-13,-1348
2024/3/12 2:00,8797,4150,4980,280,120,497,0,0,62,0,-16,-1276
2024/3/12 3:00,9282,4153,5671,294,120,497,0,0,86,0,7,-1546
2024/3/12 4:00,9496,4149,5736,461,121,499,0,0,97,0,1,-1568
2024/3/12 5:00,9524,4156,5521,641,121,498,0,0,96,0,3,-1512
2024/3/12 6:00,9683,4153,5288,821,121,501,0,0,156,0,367,-1724
2024/3/12 7:00,10056,4157,5535,742,121,500,195,0,185,0,585,-1964
2024/3/12 8:00,10502,4155,5572,647,121,474,1056,2,201,0,860,-2584
2024/3/12 9:00,10516,4136,4608,382,116,423,2787,4,206,0,586,-2728
2024/3/12 10:00,10283,4067,3681,361,116,425,4468,6,200,0,-417,-2618
2024/3/12 11:00,10400,4084,3105,328,116,428,5221,339,199,0,-485,-2596
2024/3/12 12:00,9898,4114,2478,307,116,433,5721,778,192,1,-965,-2498
2024/3/12 13:00,9779,4143,2450,308,116,429,5925,572,195,1,-1155,-2632
2024/3/12 14:00,9770,4158,2576,326,116,430,5859,343,200,0,-1319,-2576
2024/3/12 15:00,9679,4152,2935,284,120,442,4699,11,227,0,-782,-2398
2024/3/12 16:00,10105,4158,3815,376,121,491,2288,0,222,0,98,-1464
2024/3/12 17:00,10417,4150,5575,496,121,496,651,0,200,0,374,-1646
2024/3/12 18:00,11052,4150,6387,764,128,501,16,0,196,0,732,-1820
2024/3/12 19:00,11066,4149,6467,756,157,500,0,0,213,0,446,-1622
2024/3/12 20:00,10729,4155,6528,728,165,497,0,0,196,0,158,-1698
2024/3/12 21:00,10318,4153,6331,505,165,497,0,0,188,0,127,-1648
2024/3/12 22:00,9802,4153,5924,403,165,494,0,0,171,0,96,-1604
2024/3/12 23:00,9256,4154,5397,311,165,498,0,0,189,0,6,-1464
2024/3/13 0:00,8661,4152,4930,265,165,499,0,0,178,0,-12,-1516
2024/3/13 1:00,8594,4151,4896,269,164,500,0,0,170,0,-16,-1540
2024/3/13 2:00,9042,4153,5261,293,164,506,0,0,161,0,68,-1564
2024/3/13 3:00,9622,4153,5678,280,164,509,0,0,127,0,327,-1616
2024/3/13 4:00,9954,4151,5854,397,164,515,0,0,118,0,415,-1660
2024/3/13 5:00,10214,4153,5649,635,164,517,0,0,127,0,577,-1608
2024/3/13 6:00,10599,4153,5515,814,164,516,20,0,140,0,965,-1688
2024/3/13 7:00,10524,4154,4988,732,164,512,1065,0,107,0,520,-1718
2024/3/13 8:00,10469,4156,3499,373,164,507,3636,8,69,0,117,-2052
2024/3/13 9:00,10471,4156,2387,260,159,463,5893,64,52,0,-447,-2452
2024/3/13 10:00,10310,4156,2179,274,159,448,6477,777,39,0,-990,-2432
2024/3/13 11:00,10065,4159,2246,253,159,450,6371,1650,37,1,-1226,-2384
2024/3/13 12:00,9486,4155,2097,249,159,454,6252,2253,40,1,-1486,-2434
2024/3/13 13:00,9395,4154,2068,257,159,451,6203,2199,32,0,-1481,-2448
2024/3/13 14:00,9413,4154,2167,264,158,452,5969,1736,33,0,-1354,-2430
2024/3/13 15:00,9424,4154,2394,262,162,452,5493,712,36,0,-1193,-2336
2024/3/13 16:00,9470,4150,2943,320,163,497,3754,0,31,0,-410,-1978
2024/3/13 17:00,9837,4154,4690,524,163,522,1227,0,38,0,363,-1844
2024/3/13 18:00,10451,4148,5757,773,163,522,31,0,71,0,947,-1956
2024/3/13 19:00,10729,4152,6059,787,163,517,0,0,77,0,754,-1780
2024/3/13 20:00,10455,4150,6251,649,163,514,0,0,66,0,478,-1816
2024/3/13 21:00,10121,4155,6155,454,163,518,0,0,70,0,342,-1736
2024/3/13 22:00,9660,4154,5897,411,163,518,0,0,69,0,46,-1598
2024/3/13 23:00,9235,4155,5605,282,163,520,0,0,66,0,2,-1558
2024/3/14 0:00,8648,4153,5077,247,163,519,0,0,76,0,-23,-1564
2024/3/14 1:00,8576,4153,4929,257,163,515,0,0,74,0,-19,-1496
2024/3/14 2:00,9104,4155,5486,266,163,514,0,0,86,0,-10,-1556
2024/3/14 3:00,9651,4151,5997,294,163,516,0,0,76,0,110,-1656
2024/3/14 4:00,9968,4153,5928,506,163,516,0,0,65,0,125,-1488
2024/3/14 5:00,10095,4152,5827,753,163,515,0,0,62,0,221,-1598
2024/3/14 6:00,10460,4153,6012,803,163,516,17,0,54,0,607,-1864
2024/3/14 7:00,10367,4153,5328,741,163,513,785,0,41,0,521,-1878
2024/3/14 8:00,10336,4152,3759,365,163,507,2666,0,24,0,566,-1866
2024/3/14 9:00,10352,4153,3005,264,158,500,4562,0,10,0,336,-2636
2024/3/14 10:00,9825,4154,2105,257,158,456,6360,239,10,0,-1121,-2554
2024/3/14 11:00,9692,4152,1987,240,158,444,6725,883,4,0,-1498,-2520
2024/3/14 12:00,9183,4154,1965,255,158,442,6484,1773,7,0,-1538,-2744
2024/3/14 13:00,9241,4153,2204,234,158,442,5861,2072,9,0,-1374,-2446
2024/3/14 14:00,9280,4152,2357,240,158,440,5619,1400,23,0,-1281,-2428
2024/3/14 15:00,9407,4153,2606,258,162,445,5255,285,34,0,-1158,-2348
2024/3/14 16:00,9389,4146,3207,331,163,485,3555,0,27,0,-773,-1752
2024/3/14 17:00,9692,4146,4701,594,163,513,1202,0,36,0,-61,-1602
2024/3/14 18:00,10250,4149,5522,801,163,516,42,0,40,0,745,-1722
2024/3/14 19:00,10521,4152,5735,768,163,513,0,0,39,0,847,-1696
2024/3/14 20:00,10265,4151,5569,658,163,513,0,0,35,0,800,-1624
2024/3/14 21:00,9953,4154,5313,428,163,510,0,0,50,0,639,-1304
2024/3/14 22:00,9531,4151,5378,318,163,511,0,0,52,0,394,-1436
2024/3/14 23:00,9124,4152,5261,264,163,514,0,0,45,0,57,-1332
2024/3/15 0:00,8598,4155,4869,251,163,516,0,0,43,0,-11,-1388
2024/3/15 1:00,8587,4150,4925,246,163,513,0,0,43,0,-13,-1440
2024/3/15 2:00,9109,4153,4989,260,163,515,0,0,45,0,260,-1276
2024/3/15 3:00,9700,4151,5670,281,163,515,0,0,40,0,462,-1582
2024/3/15 4:00,10074,4150,5677,342,163,515,0,0,24,0,683,-1480
2024/3/15 5:00,10331,4148,5673,574,163,516,0,0,14,0,775,-1532
2024/3/15 6:00,10761,4151,5597,746,163,516,28,0,9,0,961,-1410
2024/3/15 7:00,10564,4153,4893,649,163,513,1237,0,13,0,371,-1428
2024/3/15 8:00,10253,4153,3339,422,163,463,3877,10,4,0,8,-2176
2024/3/15 9:00,10428,4153,2554,275,161,441,5903,431,0,0,-657,-2402
2024/3/15 10:00,9811,4155,2284,252,159,441,6168,1693,0,0,-1244,-2404
2024/3/15 11:00,9512,4153,2152,246,154,442,6122,2541,2,0,-1347,-2412
2024/3/15 12:00,8957,4154,1993,224,154,447,5935,2950,6,0,-1504,-2452
2024/3/15 13:00,9124,4155,2177,222,154,445,5709,2891,17,0,-1343,-2412
2024/3/15 14:00,9129,4155,2308,226,154,443,5493,2368,26,0,-1274,-2402
2024/3/15 15:00,9130,4152,2414,237,154,445,5123,1293,34,0,-1075,-2354
2024/3/15 16:00,9117,4153,2791,289,154,488,3876,151,39,0,-593,-2080
2024/3/15 17:00,9288,4148,3936,634,156,511,1392,0,37,0,342,-1868
2024/3/15 18:00,9750,4148,4990,790,159,517,48,0,40,0,883,-1818
2024/3/15 19:00,9960,4152,5053,797,158,513,0,0,49,0,740,-1502
2024/3/15 20:00,9795,4151,4820,638,159,513,0,0,49,0,607,-1142
2024/3/15 21:00,9493,4154,4824,379,159,515,0,0,57,0,443,-1038
2024/3/15 22:00,9205,4154,5149,233,163,511,0,0,64,0,283,-1352
2024/3/15 23:00,8932,4155,4895,238,163,513,0,0,58,0,20,-1110
2024/3/16 0:00,8469,4154,4997,240,163,512,0,0,61,0,-8,-1650
2024/3/16 1:00,8452,4155,4966,229,163,513,0,0,50,0,172,-1796
2024/3/16 2:00,8939,4153,5114,246,162,514,0,0,55,0,487,-1792
2024/3/16 3:00,9507,4151,5178,348,163,515,0,0,48,0,836,-1732
2024/3/16 4:00,9825,4152,5127,495,163,517,0,0,39,0,904,-1572
2024/3/16 5:00,9766,4153,4808,629,163,517,0,0,41,0,875,-1420
2024/3/16 6:00,9728,4152,4457,723,163,518,37,0,36,0,1040,-1398
2024/3/16 7:00,9350,4156,3723,567,163,511,1343,0,23,0,588,-1724
2024/3/16 8:00,9119,4155,2449,329,163,465,3893,192,7,0,-362,-1980
2024/3/16 9:00,8942,4156,1989,278,163,444,4975,1581,2,0,-1055,-2010
2024/3/16 10:00,8386,4156,1792,269,162,444,5413,2531,1,0,-1757,-2094
2024/3/16 11:00,8116,4155,1737,252,162,447,5134,3656,0,0,-1717,-2054
2024/3/16 12:00,7835,4155,1714,226,161,448,4825,4097,0,0,-1682,-2012
2024/3/16 13:00,7811,4153,1782,226,161,445,4686,3981,2,0,-1660,-1984
2024/3/16 14:00,7767,4156,1895,230,160,443,4358,3521,6,0,-1509,-1972
2024/3/16 15:00,7887,4151,2096,230,161,446,4010,2351,4,0,-1269,-1942
2024/3/16 16:00,8024,4154,2356,276,160,459,3466,350,7,0,-930,-1924
2024/3/16 17:00,8269,4151,3118,580,160,510,1195,0,3,0,-52,-1396
2024/3/16 18:00,8843,4141,4220,856,161,519,40,0,3,0,441,-1538
2024/3/16 19:00,8979,4145,4344,777,163,516,0,0,8,0,426,-1400
2024/3/16 20:00,8833,4152,4324,512,163,520,0,0,8,0,298,-1144
2024/3/16 21:00,8524,4152,4564,331,163,522,0,0,8,0,164,-1380
2024/3/16 22:00,8200,4152,4485,253,162,519,0,0,8,0,51,-1430
2024/3/16 23:00,7941,4154,4342,241,163,520,0,0,11,0,-8,-1482
2024/3/17 0:00,7441,4154,3762,257,162,521,0,0,19,0,-26,-1408
2024/3/17 1:00,7413,4154,3673,260,162,519,0,0,22,0,-17,-1360
2024/3/17 2:00,7820,4156,3951,251,163,521,0,0,25,0,113,-1360
2024/3/17 3:00,8322,4151,4218,431,162,520,0,0,35,0,233,-1428
2024/3/17 4:00,8552,4152,4240,554,161,514,0,0,55,0,384,-1508
2024/3/17 5:00,8347,4150,4037,598,161,518,0,0,72,0,298,-1488
2024/3/17 6:00,7884,4153,4070,464,161,520,4,0,94,0,174,-1756
2024/3/17 7:00,7825,4151,4223,345,159,520,124,0,95,0,0,-1792
2024/3/17 8:00,8119,4153,4155,284,159,518,359,0,99,0,-4,-1604
2024/3/17 9:00,8406,4153,3496,268,159,516,656,0,81,0,7,-930
2024/3/17 10:00,8543,4155,3422,241,157,517,774,0,107,0,238,-1068
2024/3/17 11:00,8474,4156,3801,226,157,518,811,0,129,0,458,-1782
2024/3/17 12:00,8461,4155,4043,271,156,518,928,0,125,0,7,-1742
2024/3/17 13:00,8424,4152,4206,292,156,518,615,0,102,0,97,-1714
2024/3/17 14:00,8421,4154,3963,278,156,518,414,0,117,0,-213,-966
2024/3/17 15:00,8262,4156,3458,297,156,518,584,0,141,0,-438,-610
2024/3/17 16:00,8431,4152,3867,330,157,521,772,0,164,0,-136,-1396
2024/3/17 17:00,8863,4153,4453,568,158,514,457,0,177,0,47,-1664
2024/3/17 18:00,9330,4147,4745,707,158,519,28,0,160,0,444,-1576
2024/3/17 19:00,9378,4147,4618,759,159,516,0,0,141,0,320,-1282
2024/3/17 20:00,9086,4146,4675,592,160,518,0,0,123,0,350,-1478
2024/3/17 21:00,8687,4152,4466,374,160,517,0,0,153,0,245,-1380
2024/3/17 22:00,8189,4148,4166,329,161,515,0,0,211,0,41,-1382
2024/3/17 23:00,7845,4152,3670,326,161,518,0,0,212,0,-10,-1184
2024/3/18 0:00,7413,4150,3545,327,161,518,0,0,220,0,-28,-1480
2024/3/18 1:00,7428,4156,3451,318,163,520,0,0,222,0,-26,-1376
2024/3/18 2:00,7913,4151,3986,308,163,518,0,0,225,0,-10,-1428
2024/3/18 3:00,8520,4152,4820,309,163,519,0,0,246,0,35,-1724
2024/3/18 4:00,8846,4153,4749,463,163,519,0,0,257,0,174,-1632
2024/3/18 5:00,9063,4151,4568,632,163,519,0,0,239,0,303,-1512
2024/3/18 6:00,9313,4149,4399,836,163,520,40,0,243,0,571,-1608
2024/3/18 7:00,9298,4151,3739,722,163,516,1191,0,206,0,424,-1814
2024/3/18 8:00,9457,4155,2969,391,163,481,3613,9,86,84,43,-2444
2024/3/18 9:00,9808,4128,2285,302,163,420,5507,393,68,90,-601,-2464
2024/3/18 10:00,9462,4076,2090,296,162,421,6288,1283,33,94,-1532,-2372
2024/3/18 11:00,9263,4088,2040,283,158,421,6241,2327,17,95,-1657,-2328
2024/3/18 12:00,8747,4118,1920,288,157,424,5927,2978,16,90,-1761,-2342
2024/3/18 13:00,9025,4137,2052,293,157,422,5840,2755,14,109,-1574,-2316
2024/3/18 14:00,9024,4151,2077,271,157,424,5910,1771,20,108,-1652,-2334
2024/3/18 15:00,9139,4152,2344,281,157,423,5315,863,33,69,-1318,-2248
2024/3/18 16:00,9181,4156,2977,316,157,480,3798,0,41,0,-752,-1992
2024/3/18 17:00,9388,4149,4346,606,157,516,1266,0,44,0,-12,-1684
2024/3/18 18:00,10004,4148,5339,758,157,513,53,0,45,0,716,-1716
2024/3/18 19:00,10185,4152,5652,726,157,507,0,0,30,0,505,-1544
2024/3/18 20:00,9930,4150,5725,635,156,490,0,0,23,0,407,-1656
2024/3/18 21:00,9532,4151,5691,539,156,471,0,0,16,0,252,-1744
2024/3/18 22:00,9109,4151,5626,373,156,472,0,0,18,0,89,-1776
2024/3/18 23:00,8678,4151,5184,353,157,476,0,0,16,0,-7,-1652
2024/3/19 0:00,8172,4152,4523,326,156,475,0,0,7,0,-41,-1426
2024/3/19 1:00,8084,4152,4601,343,156,473,0,0,5,0,-30,-1616
2024/3/19 2:00,8537,4156,5189,361,156,469,0,0,5,0,-9,-1790
2024/3/19 3:00,9059,4153,5648,406,157,471,0,0,8,0,42,-1826
2024/3/19 4:00,9408,4154,5529,529,157,472,0,0,14,0,165,-1612
2024/3/19 5:00,9532,4155,5547,565,157,472,0,0,18,0,114,-1496
2024/3/19 6:00,9751,4152,5682,663,157,476,8,0,24,0,205,-1616
2024/3/19 7:00,9920,4155,5768,763,157,473,261,0,28,0,185,-1870
2024/3/19 8:00,10252,4150,5721,639,157,474,1135,0,25,0,131,-2180
2024/3/19 9:00,10388,4156,5062,424,157,471,2178,0,24,0,0,-2084
2024/3/19 10:00,10496,4153,4358,319,157,470,2668,0,26,0,5,-1660
2024/3/19 11:00,10352,4154,4389,293,157,472,2336,0,33,0,6,-1488
2024/3/19 12:00,9805,4154,3701,276,157,475,3063,0,41,0,-368,-1694
2024/3/19 13:00,10003,4154,4054,280,157,472,3673,0,63,0,-386,-2464
2024/3/19 14:00,9878,4152,4152,281,157,474,3137,0,71,0,-38,-2508
2024/3/19 15:00,9906,4154,4444,273,157,471,2783,0,81,0,3,-2460
2024/3/19 16:00,9893,4154,4651,310,156,472,2358,0,87,0,1,-2296
2024/3/19 17:00,9914,4153,5344,551,157,471,1088,0,98,0,60,-2008
2024/3/19 18:00,10400,4148,5747,824,157,473,59,0,119,0,733,-1852
2024/3/19 19:00,10566,4146,5698,821,157,470,0,0,165,0,632,-1524
2024/3/19 20:00,10281,4151,5611,612,157,472,0,0,177,0,571,-1470
2024/3/19 21:00,9864,4152,5438,508,157,472,0,0,236,0,347,-1446
2024/3/19 22:00,9406,4152,5159,401,157,474,0,0,268,0,117,-1322
2024/3/19 23:00,9024,4152,4852,347,157,477,0,0,280,0,77,-1318
2024/3/20 0:00,8469,4153,4391,366,157,476,0,0,318,0,-4,-1388
2024/3/20 1:00,8329,4150,4443,370,157,472,0,0,315,0,-12,-1566
2024/3/20 2:00,8732,4153,4778,378,157,473,0,0,331,0,112,-1650
2024/3/20 3:00,9297,4153,5033,394,157,472,0,0,320,0,384,-1616
2024/3/20 4:00,9665,4153,5004,488,157,470,0,0,323,0,632,-1562
2024/3/20 5:00,9787,4153,4822,717,157,475,0,0,336,0,677,-1550
2024/3/20 6:00,9640,4155,4594,827,157,478,52,0,324,0,659,-1606
2024/3/20 7:00,9473,4155,3739,571,157,468,1355,0,286,0,470,-1728
2024/3/20 8:00,9345,4153,2587,362,157,405,3406,7,120,156,137,-1982
2024/3/20 9:00,9868,4156,2238,317,157,384,5033,120,48,266,-519,-1946
2024/3/20 10:00,9689,4154,2001,305,157,385,5581,716,11,284,-915,-1990
2024/3/20 11:00,9508,4155,2214,271,157,388,5272,1577,5,275,-1062,-1892
2024/3/20 12:00,9265,4156,1940,277,157,389,5557,1885,4,261,-1275,-1940
2024/3/20 13:00,9155,4153,2013,271,157,389,5681,1787,5,301,-1594,-1920
2024/3/20 14:00,8932,4156,2014,267,157,391,5412,1458,6,314,-1591,-1880
2024/3/20 15:00,9149,4154,2236,258,157,391,5144,541,23,268,-1394,-1820
2024/3/20 16:00,9299,4150,2714,284,157,398,3645,0,205,0,-424,-1830
2024/3/20 17:00,9931,4152,4142,495,157,464,1255,0,221,0,403,-1358
2024/3/20 18:00,10807,4153,5192,798,157,473,56,0,166,0,849,-1028
2024/3/20 19:00,11146,4153,5330,786,157,476,0,0,167,0,963,-886
2024/3/20 20:00,11039,4157,5593,605,157,474,0,0,147,0,806,-900
2024/3/20 21:00,10738,4156,5591,487,157,475,0,0,127,0,597,-852
2024/3/20 22:00,10183,4154,5549,373,157,474,0,0,109,0,291,-924
2024/3/20 23:00,9610,4155,5400,357,157,476,0,0,95,0,112,-1142
2024/3/21 0:00,9090,4156,4774,370,157,478,0,0,96,0,-11,-930
2024/3/21 1:00,9074,4154,5099,352,157,476,0,0,93,0,-13,-1244
2024/3/21 2:00,9538,4153,5643,335,157,477,0,0,80,0,-13,-1294
2024/3/21 3:00,10073,4156,5828,355,157,481,0,0,94,0,-2,-996
2024/3/21 4:00,10377,4152,5980,420,157,481,0,0,99,0,0,-912
2024/3/21 5:00,10581,4156,5829,516,157,479,0,0,83,0,329,-968
2024/3/21 6:00,10991,4152,5918,710,157,478,48,0,77,0,711,-1260
2024/3/21 7:00,10931,4157,5055,577,157,477,1135,0,65,0,698,-1390
2024/3/21 8:00,10869,4154,4607,303,157,465,3291,9,50,0,276,-2434
2024/3/21 9:00,10781,4156,3163,273,157,407,5527,15,53,0,-459,-2496
2024/3/21 10:00,10476,4155,2532,285,157,389,6535,162,55,0,-1296,-2336
2024/3/21 11:00,10325,4154,2509,263,157,392,6353,489,69,0,-1302,-2270
2024/3/21 12:00,9867,4156,2154,261,157,394,6181,1033,82,0,-1196,-2322
2024/3/21 13:00,9894,4155,2124,251,158,387,6716,490,85,0,-1528,-2454
2024/3/21 14:00,9717,4155,2011,260,157,386,6719,293,96,0,-1545,-2522
2024/3/21 15:00,9531,4156,2446,279,157,400,6045,15,107,0,-1577,-2482
2024/3/21 16:00,9729,4156,3482,333,158,458,4047,0,98,0,-789,-2214
2024/3/21 17:00,10157,4151,5366,614,158,475,1502,0,84,0,185,-2378
2024/3/21 18:00,10789,4154,6489,772,158,479,73,0,74,0,1020,-2422
2024/3/21 19:00,11170,4150,6687,826,157,477,0,0,49,0,934,-2110
2024/3/21 20:00,11056,4152,6608,726,157,478,0,0,34,0,813,-1912
2024/3/21 21:00,10748,4155,6554,660,157,475,0,0,31,0,532,-1816
2024/3/21 22:00,10412,4153,6528,553,158,473,0,0,30,0,241,-1724
2024/3/21 23:00,9943,4152,6236,387,158,474,0,0,15,0,87,-1566
2024/3/22 0:00,9433,4157,5601,307,157,476,0,0,8,0,-17,-1256
2024/3/22 1:00,9431,4153,5860,314,158,476,0,0,6,0,-40,-1496
2024/3/22 2:00,9877,4153,6155,367,158,472,0,0,5,0,81,-1514
2024/3/22 3:00,10381,4158,6197,387,159,476,0,0,4,0,502,-1502
2024/3/22 4:00,10645,4155,6209,604,159,476,0,0,4,0,476,-1438
2024/3/22 5:00,10834,4155,6266,713,158,475,0,0,1,0,452,-1386
2024/3/22 6:00,11254,4155,6245,787,158,475,64,0,8,0,829,-1466
2024/3/22 7:00,11147,4159,5271,542,158,476,1490,0,20,0,707,-1676
2024/3/22 8:00,10775,4156,3771,326,158,466,4112,9,34,0,68,-2316
2024/3/22 9:00,10695,4157,2237,277,157,406,6290,36,46,0,-515,-2360
2024/3/22 10:00,10178,4156,2074,258,158,384,6883,981,56,0,-1425,-2366
2024/3/22 11:00,9824,4157,2006,265,158,386,6802,1903,66,1,-1650,-2366
2024/3/22 12:00,9276,4153,1978,266,157,388,6269,2616,73,1,-1694,-2314
2024/3/22 13:00,9318,4155,2072,275,157,387,6123,2194,89,1,-1644,-2296
2024/3/22 14:00,9370,4158,2045,261,156,387,6280,1324,114,0,-1723,-2308
2024/3/22 15:00,9342,4154,2205,280,157,389,5754,297,132,0,-1445,-2284
2024/3/22 16:00,9456,4156,2872,319,157,435,3902,0,155,0,-558,-1982
2024/3/22 17:00,9522,4152,4577,588,155,472,1275,0,150,0,1,-1848
2024/3/22 18:00,9981,4154,5642,887,156,478,50,0,140,0,331,-1850
2024/3/22 19:00,10138,4153,5746,861,157,471,0,0,157,0,429,-1836
2024/3/22 20:00,9837,4157,5720,666,156,470,0,0,206,0,306,-1844
2024/3/22 21:00,9459,4153,5595,593,156,471,0,0,224,0,199,-1932
2024/3/22 22:00,9039,4156,5139,450,157,472,0,0,232,0,1,-1568
2024/3/22 23:00,8649,4155,4838,305,157,476,0,0,269,0,21,-1572
2024/3/23 0:00,8078,4155,4094,417,156,478,0,0,271,0,-9,-1484
