ts,demand,nuclear,thermal,hydro,geothermal,biomass,solar,solar_curt,wind,wind_curt,pumped,interconn,battery,p_system,p_hokkaido,p_tohoku,fy
2024-07-25 04:00:00,7512.0,0.0,9954.0,1261.0,70.0,504.5,18.0,0.0,347.5,0.0,0.0,-4652.0,5.0,12.045,11.155,11.155,2024
2024-07-25 05:00:00,7588.5,0.0,9872.0,1240.5,69.0,482.5,352.5,0.0,219.0,0.0,0.0,-4665.0,13.5,12.165,10.280000000000001,10.280000000000001,2024
2024-07-25 06:00:00,7867.0,0.0,9607.0,1274.0,69.0,450.0,1103.5,0.0,118.5,0.0,0.0,-4760.0,-8.0,12.0,9.825,9.825,2024
2024-07-25 07:00:00,8668.0,0.0,9285.0,1404.0,69.5,435.5,2124.0,0.0,72.5,0.0,0.0,-4734.0,-10.5,11.945,6.25,6.25,2024
2024-07-25 08:00:00,10042.0,0.0,9772.0,1545.0,71.5,489.0,2928.0,0.0,72.5,0.0,0.0,-4852.0,-1.0,12.629999999999999,7.635,4.0,2024
2024-07-25 09:00:00,10995.5,0.0,10744.0,1641.5,72.0,507.0,2985.5,0.0,53.5,0.0,0.0,-5025.0,-2.0,16.365000000000002,8.415,5.45,2024
2024-07-25 10:00:00,11174.5,0.0,11285.5,1633.5,69.5,462.5,2250.5,0.0,88.5,0.0,0.0,-4629.0,-3.5,16.795,7.5,5.0,2024
2024-07-25 11:00:00,11169.5,0.0,10991.0,1697.5,70.0,453.0,1860.5,0.0,165.0,0.0,0.0,-4085.0,-2.5,16.814999999999998,10.91,6.505,2024
2024-07-25 12:00:00,10585.0,0.0,10515.5,1667.5,70.5,464.0,2002.5,0.0,231.0,0.0,0.0,-4380.0,-2.0,15.254999999999999,10.855,10.79,2024
2024-07-25 13:00:00,11034.0,0.0,11280.5,1650.0,71.0,476.5,1881.0,0.0,274.5,0.0,0.0,-4592.0,-23.0,18.545,15.45,13.18,2024
2024-07-25 14:00:00,11028.0,0.0,11938.0,1584.0,70.0,451.5,1565.0,0.0,400.5,0.0,0.0,-4984.0,-15.0,21.35,15.98,13.825,2024
2024-07-25 15:00:00,10837.0,0.0,12340.0,1521.5,69.0,455.0,910.0,0.0,454.5,0.0,0.0,-4939.0,6.5,21.35,17.145,17.145,2024
2024-07-25 16:00:00,10722.0,0.0,12687.5,1556.5,70.0,455.0,569.0,0.0,313.5,0.0,0.0,-4954.0,9.0,23.07,21.35,21.35,2024
2024-07-25 17:00:00,10216.5,0.0,12523.5,1585.5,70.0,448.5,235.5,0.0,282.0,0.0,0.0,-4961.0,8.5,21.5,21.35,21.35,2024
2024-07-25 18:00:00,9942.0,0.0,12430.0,1592.0,70.0,455.0,51.0,0.0,316.5,0.0,0.0,-4999.0,5.5,21.675,21.35,21.35,2024
2024-07-25 19:00:00,9626.5,0.0,12165.0,1596.0,70.0,467.0,0.0,0.0,257.0,0.0,0.0,-4978.0,31.0,21.35,21.175,21.175,2024
2024-07-25 20:00:00,9199.5,0.0,11757.5,1607.0,70.0,467.0,0.0,0.0,276.5,0.0,0.0,-4995.0,-1.0,20.66,18.0,18.0,2024
2024-07-25 21:00:00,8679.5,0.0,11293.0,1590.0,70.0,465.5,0.0,0.0,184.0,0.0,0.0,-4935.0,-1.5,16.77,13.36,13.36,2024
2024-07-25 22:00:00,8244.5,0.0,10637.0,1521.5,68.5,464.0,0.0,0.0,148.5,0.0,0.0,-4613.0,-1.0,15.995000000000001,11.780000000000001,11.780000000000001,2024
2024-07-25 23:00:00,7870.5,0.0,10339.0,1517.0,68.0,469.0,0.0,0.0,143.0,0.0,0.0,-4667.0,-6.5,13.845,11.49,11.49,2024
2024-07-26 00:00:00,7432.0,0.0,9870.0,1445.0,68.0,469.0,0.0,0.0,168.0,0.0,0.0,-4582.0,-12.0,12.19,11.07,11.07,2024
2024-07-26 01:00:00,7217.5,0.0,9669.0,1415.0,68.0,467.5,0.0,0.0,196.5,0.0,0.0,-4598.0,-7.5,12.945,10.43,10.43,2024
2024-07-26 02:00:00,7216.5,0.0,9660.0,1436.0,68.0,472.0,0.0,0.0,211.5,0.0,0.0,-4625.0,-13.0,12.184999999999999,10.58,10.58,2024
2024-07-26 03:00:00,7351.5,0.0,9818.0,1420.5,68.0,472.0,0.0,0.0,220.0,0.0,0.0,-4650.0,-2.0,13.865,10.925,10.925,2024
2024-07-26 04:00:00,7521.5,0.0,10013.5,1375.0,66.5,465.5,13.5,0.0,220.0,0.0,0.0,-4636.0,-1.5,14.0,11.345,11.345,2024
2024-07-26 05:00:00,7609.0,0.0,9734.0,1355.0,67.0,446.5,304.5,0.0,246.0,0.0,0.0,-4547.0,-2.5,13.605,10.445,10.445,2024
2024-07-26 06:00:00,7819.5,0.0,9515.5,1348.5,67.0,445.0,894.5,0.0,207.0,0.0,0.0,-4669.0,-3.0,13.8,9.855,9.855,2024
2024-07-26 07:00:00,8496.0,0.0,9284.0,1433.0,67.0,439.0,1799.5,0.0,174.0,0.0,0.0,-4714.0,-11.0,12.195,9.875,9.875,2024
2024-07-26 08:00:00,9893.0,0.0,9830.5,1428.5,66.5,434.0,2863.5,0.0,139.5,0.0,0.0,-4888.0,-1.0,14.969999999999999,10.635,10.635,2024
2024-07-26 09:00:00,10909.5,0.0,10197.0,1431.5,66.0,454.0,3619.5,0.0,155.5,0.0,0.0,-5034.0,-1.5,16.854999999999997,10.594999999999999,10.594999999999999,2024
2024-07-26 10:00:00,11341.0,0.0,10438.0,1451.0,67.0,450.5,3926.5,0.0,133.5,0.0,0.0,-5145.0,-3.0,16.4,10.594999999999999,10.01,2024
2024-07-26 11:00:00,11658.0,0.0,10488.0,1446.0,66.0,430.0,4225.5,0.0,125.5,0.0,0.0,-5142.0,-2.0,15.96,12.379999999999999,10.48,2024
2024-07-26 12:00:00,11398.5,0.0,10532.0,1485.0,67.0,450.5,3855.0,0.0,146.0,0.0,0.0,-5113.0,-41.0,13.16,10.93,10.48,2024
2024-07-26 13:00:00,11819.0,0.0,11520.0,1537.0,75.5,502.0,3162.5,0.0,138.5,0.0,0.0,-5130.0,-3.0,16.895,14.97,12.17,2024
2024-07-26 14:00:00,11814.0,0.0,12030.5,1548.5,74.0,451.5,2560.0,0.0,118.5,0.0,0.0,-4987.0,-2.0,20.195,15.64,13.54,2024
2024-07-26 15:00:00,11657.5,0.0,12449.0,1573.0,74.5,426.0,1867.0,0.0,115.5,0.0,0.0,-4863.0,-2.0,21.03,15.575,15.575,2024
2024-07-26 16:00:00,11455.5,0.0,12933.5,1568.0,75.5,409.0,1136.5,0.0,110.0,0.0,0.0,-4808.0,10.0,22.78,18.97,18.97,2024
2024-07-26 17:00:00,10833.5,0.0,12911.0,1561.5,80.0,418.0,497.0,0.0,87.0,0.0,0.0,-4751.0,9.0,21.55,17.865000000000002,17.865000000000002,2024
2024-07-26 18:00:00,10513.5,0.0,12963.5,1567.5,80.0,437.5,91.5,0.0,76.5,0.0,0.0,-4736.0,10.5,21.64,19.62,19.62,2024
2024-07-26 19:00:00,10202.0,0.0,12929.0,1548.0,82.5,454.0,0.0,0.0,60.5,0.0,0.0,-4894.0,4.5,21.29,16.97,16.97,2024
2024-07-26 20:00:00,9658.0,0.0,12182.5,1540.0,83.0,454.0,0.0,0.0,46.0,0.0,0.0,-4668.0,2.5,21.045,21.03,21.03,2024
2024-07-26 21:00:00,9058.0,0.0,11801.0,1539.5,83.5,450.0,0.0,0.0,46.5,0.0,0.0,-4876.0,-1.5,18.79,14.129999999999999,14.129999999999999,2024
2024-07-26 22:00:00,8583.0,0.0,11094.0,1533.0,83.0,450.5,0.0,0.0,41.5,0.0,0.0,-4637.0,-1.5,16.57,13.825,13.825,2024
2024-07-26 23:00:00,8145.0,0.0,10613.5,1514.5,83.0,456.0,0.0,0.0,41.5,0.0,0.0,-4570.0,-1.5,13.315,13.02,13.02,2024
2024-07-27 00:00:00,7629.5,0.0,10000.5,1417.0,82.0,455.5,0.0,0.0,54.0,0.0,0.0,-4384.0,-1.5,12.41,11.809999999999999,12.469999999999999,2024
2024-07-27 01:00:00,7330.0,0.0,9825.0,1334.5,82.5,454.0,0.0,0.0,59.5,0.0,0.0,-4431.0,-2.0,12.0,12.0,12.36,2024
2024-07-27 02:00:00,7277.0,0.0,9750.5,1319.5,83.0,459.5,0.0,0.0,62.5,0.0,0.0,-4404.0,-2.0,12.23,13.775,13.775,2024
2024-07-27 03:00:00,7352.5,0.0,9920.5,1312.0,83.0,462.5,0.0,0.0,45.5,0.0,0.0,-4475.0,-2.0,12.29,14.01,14.01,2024
2024-07-27 04:00:00,7429.5,0.0,9942.5,1305.0,82.0,459.5,9.0,0.0,32.5,0.0,0.0,-4405.0,-2.0,12.31,13.79,13.79,2024
2024-07-27 05:00:00,7382.0,0.0,9775.5,1282.5,81.0,436.0,157.0,0.0,46.0,0.0,0.0,-4399.0,-3.0,12.045,12.02,12.02,2024
2024-07-27 06:00:00,7380.5,0.0,9450.0,1275.5,80.5,435.0,540.0,0.0,47.5,0.0,0.0,-4446.0,-15.0,11.399999999999999,10.030000000000001,10.030000000000001,2024
2024-07-27 07:00:00,7741.0,0.0,9231.0,1299.5,81.5,440.5,1191.0,0.0,36.5,0.0,0.0,-4556.0,-9.0,11.035,9.945,9.83,2024
2024-07-27 08:00:00,8465.5,0.0,9586.0,1362.0,81.0,433.0,1899.0,0.0,26.5,0.0,0.0,-4930.0,-13.0,11.03,9.935,9.935,2024
2024-07-27 09:00:00,9107.5,0.0,9868.5,1386.0,81.5,448.5,2279.5,0.0,25.5,0.0,0.0,-5000.0,-3.5,11.49,10.355,10.355,2024
2024-07-27 10:00:00,9370.0,0.0,9712.0,1395.5,81.5,450.0,2692.5,0.0,37.0,0.0,0.0,-5021.0,-1.5,11.345,10.530000000000001,10.530000000000001,2024
2024-07-27 11:00:00,9564.5,0.0,9845.5,1391.0,78.5,437.0,2793.5,0.0,56.0,0.0,0.0,-5060.0,0.0,11.285,10.875,10.875,2024
2024-07-27 12:00:00,9521.5,0.0,10378.5,1399.0,81.0,442.5,2238.5,0.0,72.0,0.0,0.0,-5089.0,-19.5,11.64,11.18,11.18,2024
2024-07-27 13:00:00,9464.5,0.0,10557.5,1411.5,81.5,462.0,1986.0,0.0,79.0,0.0,0.0,-5131.0,-1.5,11.625,13.74,13.74,2024
2024-07-27 14:00:00,9433.0,0.0,10612.5,1383.0,80.5,436.5,1862.0,0.0,83.5,0.0,0.0,-5044.0,-1.0,12.425,12.25,12.25,2024
2024-07-27 15:00:00,9346.0,0.0,11006.5,1364.5,79.5,422.5,1249.5,0.0,76.5,0.0,0.0,-4869.0,-2.0,14.919999999999998,15.98,15.98,2024
2024-07-27 16:00:00,9298.0,0.0,11248.5,1410.0,81.0,441.0,658.5,0.0,90.0,0.0,0.0,-4651.0,5.0,18.575,18.14,18.14,2024
2024-07-27 17:00:00,9264.5,0.0,11647.0,1408.0,80.0,436.5,368.0,0.0,91.0,0.0,0.0,-4815.0,29.5,20.82,18.0,18.0,2024
2024-07-27 18:00:00,9220.0,0.0,11921.5,1407.5,81.5,443.5,63.0,0.0,113.5,0.0,0.0,-4857.0,26.5,21.43,21.700000000000003,21.700000000000003,2024
2024-07-27 19:00:00,9016.0,0.0,11805.5,1376.0,80.5,459.5,0.0,0.0,159.0,0.0,0.0,-4891.0,9.5,20.845,21.07,21.07,2024
2024-07-27 20:00:00,8604.0,0.0,11445.0,1338.5,81.5,457.5,0.0,0.0,230.0,0.0,0.0,-4968.0,2.5,17.145,17.155,17.155,2024
2024-07-27 21:00:00,8155.0,0.0,10857.0,1312.0,81.0,460.5,0.0,0.0,315.0,0.0,0.0,-4882.0,-1.0,16.39,16.53,16.53,2024
2024-07-27 22:00:00,7791.0,0.0,10190.5,1307.0,81.0,462.0,0.0,0.0,359.5,0.0,0.0,-4624.0,-1.0,13.46,14.434999999999999,14.434999999999999,2024
2024-07-27 23:00:00,7462.0,0.0,9744.5,1303.5,81.5,461.0,0.0,0.0,501.5,0.0,0.0,-4637.0,-1.0,11.665,11.989999999999998,11.989999999999998,2024
2024-07-28 00:00:00,7072.5,0.0,9184.0,1285.0,80.0,459.0,0.0,0.0,579.5,0.0,0.0,-4520.0,-1.0,12.344999999999999,11.73,12.545,2024
2024-07-28 01:00:00,6817.0,0.0,9076.5,1281.0,81.0,453.5,0.0,0.0,563.0,0.0,0.0,-4643.0,-2.0,11.695,9.97,9.97,2024
2024-07-28 02:00:00,6827.0,0.0,8988.0,1285.0,80.5,455.5,0.0,0.0,637.0,0.0,0.0,-4625.0,-2.0,11.35,10.585,10.585,2024
2024-07-28 03:00:00,6930.5,0.0,9098.0,1288.5,80.5,456.0,0.0,0.0,710.0,0.0,0.0,-4706.0,-2.5,11.21,11.075,11.075,2024
2024-07-28 04:00:00,7089.5,0.0,9026.5,1285.0,79.0,453.0,8.5,0.0,902.5,0.0,0.0,-4669.0,-1.5,11.18,11.66,11.76,2024
2024-07-28 05:00:00,7064.5,0.0,8830.0,1277.5,80.5,434.5,185.0,0.0,1008.5,0.0,0.0,-4749.0,-8.5,11.09,10.24,10.24,2024
2024-07-28 06:00:00,7017.0,0.0,8250.0,1294.0,80.5,439.5,712.0,0.0,1046.0,0.0,0.0,-4805.0,-12.5,10.48,9.8,9.74,2024
2024-07-28 07:00:00,7417.5,0.0,8011.5,1310.5,81.5,468.0,1362.0,0.0,965.5,0.0,0.0,-4791.0,-12.5,9.870000000000001,10.030000000000001,8.715,2024
2024-07-28 08:00:00,7962.0,0.0,8359.5,1349.0,82.5,498.5,1831.0,0.0,931.5,0.0,0.0,-5095.0,-13.0,10.09,9.89,9.805,2024
2024-07-28 09:00:00,8521.0,0.0,8508.5,1378.5,82.5,538.5,2176.5,0.0,908.0,0.0,0.0,-5091.0,-1.0,10.435,10.305,9.855,2024
2024-07-28 10:00:00,8710.0,0.0,8810.5,1418.0,84.0,557.5,2051.5,0.0,875.5,0.0,0.0,-5107.0,-2.5,10.114999999999998,10.455,9.85,2024
2024-07-28 11:00:00,8879.0,0.0,8901.5,1423.0,84.0,556.5,2210.0,0.0,836.5,0.0,0.0,-5114.0,-38.5,10.690000000000001,10.73,9.85,2024
2024-07-28 12:00:00,8948.5,0.0,8990.5,1410.0,83.0,534.0,2152.0,0.0,892.5,0.0,0.0,-5123.0,-9.0,11.094999999999999,10.455,9.85,2024
2024-07-28 13:00:00,8952.5,0.0,8791.0,1407.5,81.5,518.5,2334.5,0.0,917.0,0.0,0.0,-5115.0,-1.0,11.18,10.74,9.85,2024
2024-07-28 14:00:00,8974.5,0.0,9058.0,1376.0,79.5,451.0,2175.0,0.0,888.0,0.0,0.0,-5071.0,-1.0,11.004999999999999,10.245000000000001,9.795,2024
2024-07-28 15:00:00,8995.0,0.0,9695.5,1413.0,79.5,443.0,1628.0,0.0,769.0,0.0,0.0,-5049.0,-2.0,12.235,9.905,9.905,2024
2024-07-28 16:00:00,9132.0,0.0,10347.0,1422.0,79.0,469.0,1038.0,0.0,779.0,0.0,0.0,-5022.0,0.0,16.175,12.42,12.42,2024
2024-07-28 17:00:00,9309.5,0.0,10884.0,1455.0,78.0,490.5,489.5,0.0,808.5,0.0,0.0,-4926.0,10.5,20.990000000000002,18.75,18.75,2024
2024-07-28 18:00:00,9408.5,0.0,11343.5,1505.0,79.0,503.0,83.5,0.0,752.5,0.0,0.0,-4921.0,42.0,23.4,17.595,17.595,2024
2024-07-28 19:00:00,9266.5,0.0,11290.5,1526.5,80.0,514.5,0.0,0.0,755.0,0.0,0.0,-4929.0,9.0,22.475,16.345,16.345,2024
2024-07-28 20:00:00,8901.5,0.0,11013.5,1544.5,79.5,510.0,0.0,0.0,652.0,0.0,0.0,-4921.0,6.0,21.380000000000003,16.0,16.0,2024
2024-07-28 21:00:00,8493.0,0.0,10613.0,1540.0,80.5,505.0,0.0,0.0,633.5,0.0,0.0,-4892.0,-1.0,19.3,19.380000000000003,19.98,2024
2024-07-28 22:00:00,8012.5,0.0,9920.5,1527.0,78.5,504.5,0.0,0.0,617.0,0.0,0.0,-4650.0,-1.0,16.615000000000002,12.51,12.51,2024
2024-07-28 23:00:00,7631.5,0.0,9453.5,1496.0,80.0,502.5,0.0,0.0,717.5,0.0,0.0,-4619.0,-6.5,13.68,11.905000000000001,12.030000000000001,2024
2024-07-29 00:00:00,7209.0,0.0,9057.0,1456.0,80.0,506.5,0.0,0.0,680.5,0.0,0.0,-4576.0,-1.0,11.93,10.385,10.385,2024
2024-07-29 01:00:00,6996.5,0.0,8986.5,1450.0,80.5,509.5,0.0,0.0,621.5,0.0,0.0,-4655.0,-2.0,11.575,10.024999999999999,10.024999999999999,2024
2024-07-29 02:00:00,7012.5,0.0,9146.0,1444.0,80.0,512.0,0.0,0.0,581.5,0.0,0.0,-4757.0,-2.0,11.53,10.254999999999999,10.254999999999999,2024
2024-07-29 03:00:00,7122.0,0.0,9194.5,1462.5,80.5,514.5,0.0,0.0,672.0,0.0,0.0,-4800.0,-7.5,11.3,10.715,10.715,2024
2024-07-29 04:00:00,7302.5,0.0,9358.5,1496.0,78.5,519.0,10.0,0.0,643.5,0.0,0.0,-4795.0,-13.0,11.24,11.1,11.1,2024
2024-07-29 05:00:00,7447.5,0.0,9258.5,1494.5,80.0,504.0,241.0,0.0,671.0,0.0,0.0,-4801.0,-7.0,11.34,10.66,10.66,2024
2024-07-29 06:00:00,7853.0,0.0,9074.5,1501.5,78.5,494.5,708.0,0.0,789.5,0.0,0.0,-4800.0,-9.0,11.265,10.475,9.955,2024
2024-07-29 07:00:00,8744.5,0.0,9204.0,1510.5,79.0,500.5,1435.5,0.0,879.0,0.0,0.0,-4865.0,-22.5,11.115,10.95,9.74,2024
2024-07-29 08:00:00,10204.0,0.0,10028.5,1537.5,80.0,529.5,2202.0,0.0,935.5,0.0,0.0,-5126.0,-2.0,11.805,18.01,11.865,2024
2024-07-29 09:00:00,11157.5,0.0,10261.5,1586.5,80.0,569.0,2750.5,0.0,1029.0,0.0,0.0,-5142.0,3.0,16.785,20.195,13.18,2024
2024-07-29 10:00:00,11452.0,0.0,10307.0,1591.5,81.0,555.5,2891.5,0.0,1140.5,0.0,0.0,-5135.0,-2.0,14.16,14.52,9.275,2024
2024-07-29 11:00:00,11599.0,0.0,10262.5,1594.0,80.5,550.5,3102.5,0.0,1162.5,0.0,0.0,-5171.0,-3.0,15.165,11.03,5.0,2024
2024-07-29 12:00:00,11233.0,0.0,9880.0,1570.5,79.5,516.0,3230.5,0.0,1101.5,0.0,0.0,-5125.0,-36.5,13.010000000000002,11.615,0.01,2024
2024-07-29 13:00:00,11670.0,0.0,10329.5,1610.0,79.5,513.5,3004.5,0.0,1263.0,0.0,0.0,-5148.0,0.5,17.365000000000002,18.045,1.55,2024
2024-07-29 14:00:00,11762.0,0.0,10761.0,1609.0,78.5,487.0,2582.0,0.0,1330.0,0.0,0.0,-5101.0,-2.0,19.985,18.01,7.4,2024
2024-07-29 15:00:00,11635.0,0.0,11415.0,1623.5,82.5,475.0,1740.0,0.0,1414.5,0.0,0.0,-5128.0,-3.0,21.79,18.01,13.905,2024
2024-07-29 16:00:00,11483.0,0.0,11704.5,1649.0,81.5,474.0,1209.5,0.0,1490.0,0.0,0.0,-5151.0,11.0,27.36,20.78,17.61,2024
2024-07-29 17:00:00,11010.0,0.0,11874.5,1653.0,82.5,478.5,526.5,0.0,1506.0,0.0,0.0,-5132.0,3.5,24.595,18.005000000000003,15.975,2024
2024-07-29 18:00:00,10783.0,0.0,12026.0,1657.5,82.5,506.0,102.0,0.0,1512.0,0.0,0.0,-5134.0,11.5,27.77,20.165,20.005000000000003,2024
2024-07-29 19:00:00,10458.5,0.0,11819.0,1659.5,82.5,520.0,0.0,0.0,1454.0,0.0,0.0,-5129.0,36.5,26.825,20.12,18.785,2024
2024-07-29 20:00:00,9898.0,0.0,11332.0,1663.0,82.5,524.5,0.0,0.0,1400.5,0.0,0.0,-5125.0,3.5,22.535,18.28,18.28,2024
2024-07-29 21:00:00,9356.0,0.0,10645.0,1641.5,83.5,536.0,0.0,0.0,1436.0,0.0,0.0,-5000.0,2.5,21.744999999999997,17.255000000000003,17.255000000000003,2024
2024-07-29 22:00:00,8888.5,0.0,9930.0,1608.0,83.0,540.0,0.0,0.0,1453.5,0.0,0.0,-4741.0,-1.0,16.89,11.49,11.49,2024
2024-07-29 23:00:00,8465.0,0.0,9517.0,1567.0,83.5,541.0,0.0,0.0,1493.5,0.0,0.0,-4742.0,-1.5,13.379999999999999,11.375,11.375,2024
2024-07-30 00:00:00,7973.5,0.0,8947.0,1545.0,83.5,552.0,0.0,0.0,1546.5,0.0,0.0,-4703.0,-1.5,14.559999999999999,10.655000000000001,10.945,2024
2024-07-30 01:00:00,7703.0,0.0,8808.5,1559.5,85.5,559.0,0.0,0.0,1471.5,0.0,0.0,-4784.0,-2.0,14.184999999999999,9.89,9.89,2024
2024-07-30 02:00:00,7645.0,0.0,8954.0,1562.0,85.0,563.0,0.0,0.0,1263.5,0.0,0.0,-4787.0,-2.0,12.81,9.434999999999999,9.434999999999999,2024
2024-07-30 03:00:00,7751.0,0.0,9163.0,1557.0,84.0,567.5,0.0,0.0,1182.5,0.0,0.0,-4799.0,-8.0,12.64,10.66,9.855,2024
2024-07-30 04:00:00,7879.0,0.0,9423.5,1552.5,84.5,563.5,17.0,0.0,1021.0,0.0,0.0,-4780.0,-7.5,12.469999999999999,11.16,11.16,2024
2024-07-30 05:00:00,8002.5,0.0,9350.5,1537.5,83.0,541.0,375.5,0.0,874.5,0.0,0.0,-4756.0,-8.0,12.4,10.59,10.59,2024
2024-07-30 06:00:00,8288.5,0.0,8918.5,1541.5,83.0,537.5,1359.5,0.0,783.5,0.0,-108.0,-4827.0,-12.5,12.170000000000002,8.945,4.005,2024
2024-07-30 07:00:00,9178.5,0.0,8934.5,1532.5,83.5,548.0,2637.5,0.0,716.0,0.0,-429.0,-4854.0,-11.5,12.055,8.945,0.01,2024
2024-07-30 08:00:00,10665.0,0.0,9195.5,1559.5,84.0,563.0,3781.0,0.0,698.5,0.0,-110.0,-5114.0,-8.5,12.18,8.0,1.505,2024
2024-07-30 09:00:00,11647.0,0.0,9228.5,1559.5,82.5,544.5,4604.0,0.0,672.5,0.0,0.0,-5062.0,0.0,15.565,10.495000000000001,5.0,2024
2024-07-30 10:00:00,11995.0,0.0,9416.5,1575.5,82.5,521.0,4808.5,0.0,631.0,0.0,0.0,-5054.0,-3.0,13.09,9.89,0.01,2024
2024-07-30 11:00:00,12159.5,0.0,9884.0,1617.5,83.0,527.5,4379.0,0.0,660.5,0.0,0.0,-5002.0,-4.5,15.0,7.945,0.01,2024
2024-07-30 12:00:00,11778.5,0.0,9811.5,1639.5,82.5,539.5,4022.5,0.0,669.5,0.0,0.0,-4956.0,-40.5,13.035,4.95,0.01,2024
2024-07-30 13:00:00,12182.5,0.0,10296.0,1676.5,81.5,527.5,3935.0,0.0,674.0,0.0,0.0,-5019.0,-1.0,17.505,14.39,4.0,2024
2024-07-30 14:00:00,12245.0,0.0,10678.0,1690.0,80.5,517.0,3622.5,0.0,567.5,0.0,0.0,-4920.0,-1.5,20.175,7.89,6.3149999999999995,2024
2024-07-30 15:00:00,12058.0,0.0,10956.0,1740.0,82.0,517.0,2818.5,0.0,501.0,0.0,0.0,-4573.0,2.5,21.46,9.665,9.665,2024
2024-07-30 16:00:00,11961.0,0.0,10826.5,1761.5,82.0,516.5,1555.5,0.0,448.0,0.0,0.0,-3251.0,8.5,30.0,14.245000000000001,14.245000000000001,2024
2024-07-30 17:00:00,11426.0,0.0,11199.0,1767.5,82.5,523.0,675.5,0.0,343.0,0.0,68.0,-3261.0,11.5,29.5,14.405000000000001,14.405000000000001,2024
2024-07-30 18:00:00,11137.0,0.0,11819.5,1756.5,83.5,545.0,108.0,0.0,325.0,0.0,142.0,-3700.0,39.5,30.0,20.29,20.29,2024
2024-07-30 19:00:00,10809.5,0.0,12401.5,1738.5,83.5,555.0,0.0,0.0,297.0,0.0,141.5,-4431.0,8.0,23.23,18.475,18.475,2024
2024-07-30 20:00:00,10249.5,0.0,12478.5,1744.0,83.0,557.0,0.0,0.0,257.0,0.0,144.0,-5028.0,-1.5,21.045,18.67,18.67,2024
2024-07-30 21:00:00,9598.5,0.0,11628.0,1754.0,84.0,556.5,0.0,0.0,230.5,0.0,72.0,-4737.0,-1.0,17.990000000000002,15.875,15.875,2024
2024-07-30 22:00:00,9093.5,0.0,11051.0,1757.5,84.0,556.5,0.0,0.0,236.0,0.0,2.0,-4608.0,-1.0,16.74,11.870000000000001,11.870000000000001,2024
2024-07-30 23:00:00,8615.0,0.0,10431.5,1753.5,83.5,558.5,0.0,0.0,214.5,0.0,2.0,-4434.0,-1.0,14.055,13.280000000000001,13.280000000000001,2024
2024-07-31 00:00:00,8088.0,0.0,9951.0,1746.5,84.0,563.0,0.0,0.0,231.5,0.0,2.0,-4492.0,-1.5,13.620000000000001,11.765,11.765,2024
2024-07-31 01:00:00,7795.5,0.0,9638.5,1746.5,84.0,568.5,0.0,0.0,163.5,0.0,1.5,-4411.0,-1.0,12.62,10.975,10.975,2024
2024-07-31 02:00:00,7719.5,0.0,9651.0,1777.0,84.5,574.0,0.0,0.0,161.0,0.0,1.0,-4528.0,-6.5,12.365,10.675,10.675,2024
2024-07-31 03:00:00,7805.5,0.0,9613.0,1792.0,84.5,577.5,0.0,0.0,179.5,0.0,1.0,-4444.0,-2.5,12.465,11.165,11.165,2024
2024-07-31 04:00:00,7952.5,0.0,9788.0,1806.5,83.0,572.5,10.0,0.0,169.5,0.0,0.0,-4481.0,-1.0,12.73,11.41,11.41,2024
2024-07-31 05:00:00,7952.5,0.0,9940.5,1792.5,83.5,556.0,263.5,0.0,165.5,0.0,-216.0,-4631.0,-6.5,12.425,10.46,10.46,2024
2024-07-31 06:00:00,8237.0,0.0,9787.5,1821.0,83.0,538.0,819.0,0.0,142.5,0.0,-220.0,-4733.0,-13.5,12.17,9.92,9.92,2024
2024-07-31 07:00:00,8975.0,0.0,9613.5,1842.5,83.5,546.5,1571.0,0.0,122.0,0.0,-220.0,-4591.0,-14.0,12.29,9.504999999999999,9.504999999999999,2024
2024-07-31 08:00:00,10282.0,0.0,9588.0,1865.5,83.5,571.0,2651.0,0.0,106.0,0.0,1.0,-4589.0,-11.5,11.79,9.21,9.21,2024
2024-07-31 09:00:00,11146.0,0.0,9747.5,1879.5,84.5,590.5,3589.0,0.0,104.5,0.0,0.5,-4867.0,-0.5,12.309999999999999,9.629999999999999,9.37,2024
2024-07-31 10:00:00,11362.0,0.0,9742.0,1860.5,84.0,563.5,3997.5,0.0,129.5,0.0,0.0,-5028.0,-3.5,12.219999999999999,9.33,9.33,2024
2024-07-31 11:00:00,11442.5,0.0,9373.0,1847.5,82.5,560.5,4544.5,0.0,150.0,0.0,0.0,-5127.0,-3.0,12.440000000000001,9.885,9.33,2024
2024-07-31 12:00:00,11115.5,0.0,8726.0,1836.0,81.5,534.0,4800.5,0.0,162.0,0.0,0.0,-4993.0,-42.0,12.19,5.635,5.635,2024
2024-07-31 13:00:00,11585.0,0.0,9134.5,1867.0,84.0,580.0,4848.0,0.0,151.0,0.0,0.0,-5091.0,-1.0,15.6,10.32,9.37,2024
2024-07-31 14:00:00,11657.5,0.0,9737.0,1870.0,84.0,574.0,4277.0,0.0,147.5,0.0,0.0,-5041.0,-3.0,17.66,9.89,9.89,2024
2024-07-31 15:00:00,11533.0,0.0,10533.0,1861.5,84.0,558.0,3257.0,0.0,130.0,0.0,0.0,-4905.0,1.0,20.14,12.23,12.23,2024
2024-07-31 16:00:00,11406.5,0.0,11716.0,1845.5,82.0,528.0,1953.0,0.0,115.5,0.0,68.0,-4923.0,8.0,25.665,16.505,16.505,2024
